"","Genus","species","Model","site","constant_strt","E_a_strt","E_d_strt","T_pk_strt","B0_end","B0_se","Ea_end","Ea_se","Ed_end","Ed_se","Tpk_end","Tpk_se","AIC","BIC","R2","AIC.m","BIC.m","R2.m","b","b_se"
"1","Chironomus",NA,"No Mass","Toledo",33.0623080653923,1.82828441641788,2.45411338769398,303.443714038064,0.0692522569544509,0.168651192620283,1.69569140957099,2.06150971740538,1.69577222456456,2.22680186012152,341.984201949847,16950.1120413398,-112.006110662643,-98.5954545270217,0.135750961819191,-108.917594469072,-95.5069383334514,0.110372690762348,"NA","NA"
"2","Chironomus",NA,"No Mass","Evora",26.999633328213,0.521148718333359,2.20000720598361,317.914852404608,0.0434629977963715,0.0147108867765495,1.2868391072106,0.388760763508977,1.28709635752571,0.253140161719528,353.15,5840.06903908617,-390.250466188656,-374.751134049535,0.276946309582167,-384.409723271906,-368.910391132785,0.25035890889208,"NA","NA"
"3","Chironomus",NA,"No Mass","Porto",6.6289958867426,1.33972378562059,2.23425997613816,326.200527193552,0.0494482714892125,0.0377310521166961,0.697487311532115,0.479762027736409,0.71589991077472,0.360580913681297,353.15,623.324126631955,-198.907472355873,-185.40507052691,0.323011389337714,-191.036007011685,-177.533605182723,0.269738208650177,"NA","NA"
"4","Chironomus",NA,"No Mass","Penalara",9.57187109373967,0.538100120117314,2.35916949730554,305.189857543681,0.0140262096621236,0.00196597647489422,0.922114229658109,0.0873432446773132,7.32033094963575,5.81814904431081,313.693093817981,2.58317981083109,-254.198196801342,-241.222597550669,0.64321469908378,-222.679460821378,-209.703861570705,0.474644043969328,"NA","NA"
"5","Cloeon","dipterum","No Mass","Murcia",28.1613567116459,1.32785499442934,0.229615958519505,328.306940080775,0.0687549160819113,0.0114502552173749,0.917180360595838,0.246470392488306,1.48237310976556,1.29745937197279,315.984252546581,10.0686926790802,-12.2498765822517,-2.49365798934455,0.630271924166697,-0.0571916407169103,9.69902695219022,0.489165311287832,"NA","NA"
"6","Cloeon","dipterum","No Mass","Toledo",60.5012750347063,2.85721824566626,0.264131256980167,324.384530058883,0.04299785749555,0.00558732025384755,1.56193833616748,0.147625227878023,2.23307769067674,0.352591450689765,310.130681583612,1.33504066437815,14.5204221093863,26.7921585906539,0.74413537596093,26.3171666591484,38.5889031404159,0.704230030505118,"NA","NA"
"7","Cloeon","dipterum","No Mass","Evora",16.879640085263,4.13876823690306,0.417107536335046,323.085314310811,0.15204771479059,0.0122393761514367,0.676846704553802,0.0566617190185693,4.28186093801646,2.82114641046935,313.580321659806,1.67712029310109,62.3712761560805,75.8280155672262,0.601074379201505,89.912217205684,103.36895661683,0.485602127118414,"NA","NA"
"8","Cloeon","dipterum","No Mass","Porto",35.4077940571444,1.98523859376978,1.08137081753755,334.585242083155,0.123817736723514,0.00830792656466106,0.848098666084653,0.0845443020478907,1.88739822683279,0.429931311310303,310.744665935342,0.969189284653218,-20.8799723360063,-7.75510826958499,0.63734976667184,-13.309130839316,-0.184266772894665,0.60853783287009,"NA","NA"
"9","Sympetrum","striolatum","No Mass","Toledo",10.1419786678325,0.205348660959196,0.334247819963283,313.136911648046,0.0460564478696222,0.0271138221946783,1.64976765559958,0.702838165844413,1.64983275488288,1.08188160310951,353.15,45419.7876401529,-33.6539461052767,-22.0665055375952,0.26447328211554,-33.309782427159,-21.7223418594775,0.261077457411186,"NA","NA"
"10","Sympetrum","striolatum","No Mass","Evora",29.2429661431238,0.742407621746173,1.35328571711082,292.914919325109,0.42274569448787,0.0384026628030194,0.752602862590916,0.0855308635316318,2.93942858357211,0.443522437975328,307.484349495365,1.12901891917841,289.209880709768,302.757531716329,0.426168345535369,299.034493017967,312.582144024529,0.363282661248567,"NA","NA"
"11","Sympetrum","striolatum","No Mass","Porto",32.0232974750123,0.847148203074494,1.69429640614899,308.15,0.122636755583012,0.0141717078109816,0.873031196580444,0.0932122008355456,3.51219034612845,1.00615143576454,310.474230819394,1.33438975033729,130.369515376373,143.085989287723,0.422770228835869,152.162631230659,164.879105142009,0.271431334021543,"NA","NA"
"12","Sympetrum","striolatum","No Mass","Jaca",33.0258499236654,1.91357410917039,0.0425838549741395,325.28039865706,0.0659769227593218,0.0195965476420521,1.5656923180855,0.466893664370019,1.91832613458857,0.322229480217817,302.434597268593,2.62084722752866,11.8480930104439,24.9236955946501,0.0144126670267318,11.8480931801772,24.9236957643835,0.0144126653704245,"NA","NA"
"13","Chironomus",NA,"0.75 Mass Corrected","Toledo",15.8589255720232,0.34255335659183,2.45411338769398,312.858194577635,0.180517773637106,0.117199301954763,1.24072281793609,0.689931310873541,1.24099668149875,0.470586831123537,353.15,8717.32382242317,11.4149719105261,24.8256280461472,0.202220376706057,14.2372476327123,27.6479037683334,0.180880883980169,"NA","NA"
"14","Chironomus",NA,"0.75 Mass Corrected","Evora",23.414947807161,1.35832048749397,2.20000720598361,334.282143801254,0.0747624691899607,0.00420410557781154,0.596336228350268,0.037567892628211,28.8068363824626,1173023.86435451,316.571950688247,51474.7963731666,-280.94134556102,-265.442013421899,0.675710642920393,-202.240480015639,-186.741147876518,0.442318900053674,"NA","NA"
"15","Chironomus",NA,"0.75 Mass Corrected","Porto",11.6283736681091,0.247177192144814,2.23425997613816,315.896617019302,0.103386677864741,0.0489558207140828,0.837108394403117,0.371364720554268,0.844725165691866,0.169923688126408,353.15,751.447037601528,-45.0705427192091,-31.5681408902469,0.377517009451424,-36.6022234456342,-23.0998216166721,0.324696185347614,"NA","NA"
"16","Chironomus",NA,"0.75 Mass Corrected","Penalara",42.26374042889,0.795499602804158,2.35916949730554,287.683357899135,0.0284503760876073,0.00393854851563359,0.906743274159254,0.0852986932527829,32.8036210190743,14131010.0660195,316.691398549809,508733.926440945,-158.903089311337,-145.927490060664,0.750066994895376,-60.7478713975296,-47.7722721468566,0.296695048568712,"NA","NA"
"17","Cloeon","dipterum","0.75 Mass Corrected","Murcia",28.1613567116459,1.32785499442934,0.229615958519505,328.306940080775,0.114074293432572,0.016638165510602,0.894745618830201,0.129128858720606,2.87239062799341,1.82228449616276,312.749808496631,1.81037301442079,48.6462579549834,58.4024765478906,0.664673613839821,62.5261439904903,72.2823625833975,0.559441327004913,"NA","NA"
"18","Cloeon","dipterum","0.75 Mass Corrected","Toledo",60.5012750347063,2.85721824566626,0.264131256980167,324.384530058883,0.0620430271907824,0.0084916158823486,1.75929906630261,0.18952081071305,2.02216439069917,0.213155358899199,310.204087215176,3.00020008914229,3.38386580241919,15.6556022836867,0.816130942136732,14.6016212519797,26.8733577332473,0.788992799852004,"NA","NA"
"19","Cloeon","dipterum","0.75 Mass Corrected","Evora",16.879640085263,4.13876823690306,0.417107536335046,323.085314310811,0.224015715060653,0.015695410611524,0.691129839108303,0.0512829470881544,3.97327795950016,0.972178641518524,311.446129671793,1.10262525972919,144.574311416091,158.031050827237,0.575530597053185,190.812755179941,204.269494591087,0.345499799484114,"NA","NA"
"20","Cloeon","dipterum","0.75 Mass Corrected","Porto",35.4077940571444,1.98523859376978,1.08137081753755,334.585242083155,0.178917932259727,0.0102250856374538,0.771744133117812,0.046926389080518,3.16176235282379,0.575575128368277,310.85767356641,0.829367886526706,-1.52615924897509,11.5987048174463,0.74702064194273,28.4034250666869,41.5282891331083,0.644142967156309,"NA","NA"
"21","Sympetrum","striolatum","0.75 Mass Corrected","Toledo",75.9851727440121,0.154861393988847,0.334247819963283,287.092460966274,0.0809609906808839,0.0239350165297336,1.72711806903987,0.10425671775211,1.72716176778482,0.316392023443556,353.15,48013.9423844086,22.6880344276712,34.2754749953528,0.462991598781732,22.8302517850551,34.4176923527367,0.461970171487544,"NA","NA"
"22","Sympetrum","striolatum","0.75 Mass Corrected","Evora",22.3507509376683,0.926514040155659,1.35328571711082,302.261754764625,0.268293158990519,0.0201604600568067,0.772087854441708,0.0708399798711841,2.88379442226947,0.384212225947838,307.862590281485,0.949307414961564,88.5916080038318,102.139259010393,0.636219224892946,106.781090463026,120.328741469588,0.55144983603033,"NA","NA"
"23","Sympetrum","striolatum","0.75 Mass Corrected","Porto",32.0232974750123,0.847148203074494,1.69429640614899,308.15,0.13174539106161,0.0120641473193801,0.807697269309997,0.0655424193419491,5.15512781717047,1.09469109999674,311.449017033225,1.02415309884511,85.2341105296557,97.9505844410056,0.532299007107788,117.228412910052,129.944886821402,0.337939725111451,"NA","NA"
"24","Sympetrum","striolatum","0.75 Mass Corrected","Jaca",29.8968131056125,0.815751261262701,1.6315025225254,303.15,0.0822555589572052,0.00852108035834002,0.903533688173177,0.0841106690740087,3.23814189079767,0.551593803916419,308.812268673057,1.05475082439469,-43.3261048942558,-30.2505023100496,0.552875703216687,-1.2389157149563,11.83668686925,0.314220722590602,"NA","NA"
"25","Chironomus",NA,"Free Mass Scaling","Toledo",19.0905001016622,1.96366725971161,2.42707611188345,332.35013196949,0.204331619870538,0.0667067325798895,0.533954717142193,0.0762807527264617,27.6800665022611,1221047.02418462,316.4880665304,58903.9804497773,-172.85767052691,-156.764883164165,0.517055336737497,-141.333645770898,-125.240858408153,0.34124646706194,"1.37798367940895","0.262016592404097"
"26","Chironomus",NA,"Free Mass Scaling","Evora",25.3896283536094,0.304499288217238,2.20484439659644,279.610045699766,0.0843479866295734,0.0490692826142026,0.597608709900728,0.042265003883241,29.3132305854354,2123857.36231221,316.617410369776,88711.7206609206,-504.036835261927,-485.437636694982,0.643095216100925,-457.625701452692,-439.026502885747,0.499814034204992,"0.942720480348864","0.517718941467803"
"27","Chironomus",NA,"Free Mass Scaling","Porto",41.4285199949602,0.499206907417885,2.19773087730207,313.525088315194,0.174906132139768,0.193652252361237,0.959304115970361,0.660153519068026,0.962560035444333,0.206700419795245,353.15,1792.91995251225,-203.096272294889,-186.893390100134,0.360048346626061,-196.593400842182,-180.390518647427,0.319796338567718,"1.32340763351559","0.618045825864866"
"28","Chironomus",NA,"Free Mass Scaling","Penalara",31.7438790408674,1.59445142367486,2.7536934149863,347.770901591287,0.0283919676686845,0.014131492266241,0.91222743192997,0.0870468623648275,30.1538107175866,3204707.4035551,316.59292053323,133283.720766379,-251.642915011957,-236.07219591115,0.641207900813734,-215.451111530009,-199.880392429201,0.439236356222367,"0.799585449846563","0.535642721561728"
"29","Cloeon","dipterum","Free Mass Scaling","Murcia",28.9620650314722,4.33422798354588,0.607248692364175,325.312540668807,0.108271848677525,0.0301596040663836,0.892741722621888,0.133451049915041,2.76893262813531,2.10422159621416,312.864756563247,1.83046635882154,-9.22377681069901,2.48368550078953,0.622903737451785,-1.98415214552118,9.72331016596738,0.566237047352855,"0.717137056302428","0.35877070419637"
"30","Cloeon","dipterum","Free Mass Scaling","Toledo",11.936294451821,5.20618369701137,0.277745625303143,323.961214598694,0.0466027635779275,0.00839478364070021,1.59297567459953,0.169095236254134,2.17418559128521,0.339851283616971,310.020855636139,1.49903669308237,6.54254899393263,21.2686327714537,0.772163854194108,15.3811785831047,30.1072623606258,0.746396349817154,"0.217634717869195","0.325759988764755"
"31","Cloeon","dipterum","Free Mass Scaling","Evora",16.7271349600802,2.04394241832721,0.898269829875398,326.851490524238,0.198189064559948,0.0296105144124109,0.665011356272047,0.0567856949265026,4.17564349990228,1.49855006552096,312.147132861223,1.54023837890217,59.8449164878129,75.9930037811876,0.617301011262979,80.7998458359752,96.94793312935,0.530848849676522,"0.616656997625109","0.29523947539312"
"32","Cloeon","dipterum","Free Mass Scaling","Porto",46.2609106858457,1.20851241543894,1.36988082854804,325.11425743423,0.100855523150694,0.0218649231620964,1.11354280487949,0.256287341537549,1.11546502222712,0.146565985258685,353.15,1591.52429441635,-14.3517249451226,1.39811193458301,0.620887343554891,-11.8741462828585,3.87569059684713,0.607970046000692,"-0.970200438576517","0.329786231064974"
"33","Sympetrum","striolatum","Free Mass Scaling","Toledo",37.5791513240935,5.65813788607813,0.393685430633283,319.967451807738,0.177168581511343,0.114105426953242,1.07575351564667,0.137403253336015,3.49036099153487,1.42482447034262,312.090054244798,1.5286499663907,-40.1760465769179,-26.2711178957001,0.343476256918694,-30.7682971524579,-16.86336847124,0.255222431876404,"2.14073368124078","0.928955890834116"
"34","Sympetrum","striolatum","Free Mass Scaling","Evora",24.5836559087466,0.651775478847735,1.1833269798905,294.725059751752,0.190743523693117,0.0739925754745988,0.802174354821487,0.0958908216459801,2.56376826409497,0.447962643313612,307.505962185052,1.19122799646495,281.860323800452,298.117505008326,0.472522702783429,289.168782893257,305.425964101131,0.431627277071755,"1.24052953568179","0.588739674768172"
"35","Sympetrum","striolatum","Free Mass Scaling","Porto",49.8777911532984,0.170326521077043,0.301115291416308,314.444834456364,0.168600558947858,0.184726534587491,1.52509192675032,1.34905982519793,1.52517719034754,1.20957054741806,353.15,22169.8090327224,155.930930628218,171.190699321838,0.258337893105398,157.030107766557,172.289876460177,0.249338489661924,"0.174986351187978","0.508753461485134"
"36","Sympetrum","striolatum","Free Mass Scaling","Jaca",32.5502466134866,0.870200552111393,1.74040110422279,303.15,0.0809162362507772,0.0124481638514357,1.08708520150622,0.121494791237257,3.47623390248949,0.667046999421295,308.569904094813,1.20565767001577,-8.17355496604523,7.51716813500233,0.207492775323726,2.99467196887241,18.68539506992,0.113875981408289,"1.35855536602104","0.208021492679149"
